Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,surcharge ,total cost
7630,CA-2014-162089,delivered,7/5/2017 0:00,42927,7/25/2017 0:00,First Class,VEN01,MP-17470,Home Office,New York,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.3055,0.2,266.8974
7631,CA-2014-162089,delivered,7/5/2017 0:00,42927,7/25/2017 0:00,First Class,VEN04,MP-17470,Home Office,New York,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,88.1804,0.2,196.51632
7632,CA-2014-162089,delivered,7/5/2017 0:00,42927,7/25/2017 0:00,First Class,VEN01,MP-17470,Home Office,New York,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093,0.2,163.674
7633,US-2017-158526,delivered,11/30/2017 0:00,43091,1/5/2018 0:00,Second Class,VEN04,KH-16360,,,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384,0,893.8016
7634,US-2017-158526,delivered,11/30/2017 0:00,43091,1/5/2018 0:00,Second Class,VEN01,KH-16360,,,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891,0,6.6409
7635,US-2017-158526,delivered,11/30/2017 0:00,43091,1/5/2018 0:00,Second Class,VEN05,KH-16360,,,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282,0,24.5518
7636,US-2017-158526,delivered,11/30/2017 0:00,43091,1/5/2018 0:00,Second Class,VEN02,KH-16360,,,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0,87.2842,0,213.6958
7637,US-2017-158526,delivered,11/30/2017 0:00,43091,1/5/2018 0:00,Second Class,VEN01,KH-16360,,,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0,77.625,0,181.125
7638,CA-2017-104885,delivered,12/1/2017 0:00,43081,12/29/2017 0:00,Standard Class,VEN04,DB-13555,,,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,0.5,66.0672
7639,CA-2017-104885,delivered,12/1/2017 0:00,43081,12/29/2017 0:00,Standard Class,VEN03,DB-13555,,,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0,27.2412,0.5,46.0782
7640,CA-2017-104885,delivered,12/1/2017 0:00,43081,12/29/2017 0:00,Standard Class,VEN03,DB-13555,,,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508,0.5,510.4638
7641,CA-2017-104885,delivered,12/1/2017 0:00,43081,12/29/2017 0:00,Standard Class,VEN02,DB-13555,,,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6,0,33.3396,0.5,52.0506
7642,US-2016-157490,delivered,10/1/2017 0:00,43018,10/26/2017 0:00,First Class,VEN02,LB-16795,,,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,0.2,1970.388
7643,US-2016-157490,delivered,10/1/2017 0:00,43018,10/26/2017 0:00,First Class,VEN04,LB-16795,,,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,0.7,-14.92,0.2,39.3888
7644,US-2016-157490,delivered,10/1/2017 0:00,43018,10/26/2017 0:00,First Class,VEN01,LB-16795,,,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,-9.1816,0.2,25.38912
7645,US-2016-157490,delivered,10/1/2017 0:00,43018,10/26/2017 0:00,First Class,VEN01,LB-16795,,,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495,0.2,80.5326
7646,CA-2015-161452,delivered,5/20/2018 0:00,43258,6/7/2018 0:00,Standard Class,VEN02,CA-11965,,,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,0.5,1204.5024
7647,US-2014-115196,delivered,6/10/2017 0:00,42915,7/7/2017 0:00,Standard Class,VEN05,DL-12925,,,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956,0.5,2807.9784
7648,CA-2016-138968,delivered,12/24/2017 0:00,43110,1/30/2018 0:00,First Class,VEN01,FC-14335,,,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472,0.2,3.47616
7649,CA-2016-138968,delivered,12/24/2017 0:00,43110,1/30/2018 0:00,First Class,VEN05,FC-14335,,,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502,0.2,1521.036
7650,CA-2015-101889,delivered,6/28/2018 0:00,43291,7/12/2018 0:00,Standard Class,VEN02,DB-13120,Corporate,California,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697,0.5,3020.5305
7651,CA-2015-101889,delivered,6/28/2018 0:00,43291,7/12/2018 0:00,Standard Class,VEN03,DB-13120,Corporate,California,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,3,0.2,6.7068,0.5,19.7478
7652,CA-2017-110821,delivered,1/21/2018 0:00,43137,2/15/2018 0:00,First Class,VEN02,CK-12205,Consumer,Pennsylvania,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,-13.4379,0.2,159.46308
7653,CA-2017-110821,delivered,1/21/2018 0:00,43137,2/15/2018 0:00,First Class,VEN01,CK-12205,Consumer,Pennsylvania,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109,0.2,171.9228
7654,CA-2015-121552,delivered,6/28/2018 0:00,43285,7/18/2018 0:00,Standard Class,VEN02,FW-14395,,,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0,5.4768,0.5,21.1248
7655,CA-2015-107685,delivered,2/24/2017 0:00,42795,3/17/2017 0:00,Second Class,VEN05,JM-15865,,,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456,0,51.8144
7656,CA-2015-107685,delivered,2/24/2017 0:00,42795,3/17/2017 0:00,Second Class,VEN01,JM-15865,,,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.4416,0,13.4784
7657,US-2014-120740,delivered,3/11/2017 0:00,42821,4/12/2017 0:00,Same Day,VEN05,PS-18970,Home Office,Illinois,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184,0.1,83.53576
7658,US-2014-120740,delivered,3/11/2017 0:00,42821,4/12/2017 0:00,Same Day,VEN04,PS-18970,Home Office,Illinois,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816,0.1,121.85624
7659,CA-2017-155740,delivered,9/23/2017 0:00,43026,10/23/2017 0:00,First Class,VEN01,TC-21475,,,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4,0.7,-53.7432,0.2,156.62304
7660,CA-2017-146493,delivered,5/21/2017 0:00,42884,6/9/2017 0:00,Standard Class,VEN05,CV-12805,Corporate,New York,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0,25.872,0.5,42.042
7661,CA-2014-105417,delivered,8/8/2018 0:00,43328,8/15/2018 0:00,Standard Class,VEN01,VS-21820,,,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096,0.5,195.6564
7662,CA-2014-105417,delivered,8/8/2018 0:00,43328,8/15/2018 0:00,Standard Class,VEN04,VS-21820,,,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525,0.5,43.02375
7663,US-2017-141509,delivered,6/11/2018 0:00,43264,6/20/2018 0:00,First Class,VEN04,SC-20575,,,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,0.2,88.0896
7664,CA-2017-139493,delivered,6/15/2018 0:00,43270,7/3/2018 0:00,Standard Class,VEN05,SG-20605,,,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786,0.5,19.701
7665,CA-2014-151967,delivered,7/8/2017 0:00,42930,7/28/2017 0:00,Standard Class,VEN01,NB-18580,,,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936,0.5,179.2896
7666,US-2016-140158,shipped,7/4/2017 0:00,1/0/1900,8/3/2017 0:00,Standard Class,VEN05,DR-12940,,,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,0.5,24.624
7667,US-2016-140158,shipped,7/4/2017 0:00,1/0/1900,8/3/2017 0:00,Standard Class,VEN02,DR-12940,,,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568,0.5,4211.9298
7668,US-2016-140158,shipped,7/4/2017 0:00,1/0/1900,8/3/2017 0:00,Standard Class,VEN02,DR-12940,,,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539,0.5,126.8415
7669,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN03,MA-17560,Home Office,Texas,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.2384,0,20.8416
7670,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN04,MA-17560,Home Office,Texas,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0,28.1718,0,31.7682
7671,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN02,MA-17560,Home Office,Texas,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.3932,0,171.5868
7672,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN05,MA-17560,Home Office,Texas,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862,0,138.4938
7673,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN05,MA-17560,Home Office,Texas,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.6764,0,34.2936
7674,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN05,MA-17560,Home Office,Texas,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0,69.705,0,85.195
7675,CA-2015-130974,delivered,8/2/2017 0:00,42970,9/4/2017 0:00,Second Class,VEN03,MA-17560,Home Office,Texas,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0,0,446.068
7676,CA-2017-133487,delivered,5/15/2018 0:00,43242,6/8/2018 0:00,Second Class,VEN03,TS-21655,,,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938,0,111.6462
7677,CA-2014-142951,delivered,6/27/2018 0:00,43293,8/1/2018 0:00,Same Day,VEN04,JG-15115,Consumer,Washington,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878,0.1,20.33262
7678,CA-2014-133592,delivered,1/23/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN04,KM-16375,,,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508,0.5,155.5338
7679,CA-2014-133592,delivered,1/23/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN04,KM-16375,,,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,0.5,11.8773
7680,CA-2014-133592,delivered,1/23/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN01,KM-16375,,,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632,0.5,1417.752
7681,CA-2014-133592,delivered,1/23/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN01,KM-16375,,,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508,0.5,394.9638
7682,CA-2014-133592,delivered,1/23/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN03,KM-16375,,,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47,0.5,681.615
7683,CA-2015-120782,delivered,4/15/2018 0:00,43211,5/23/2018 0:00,First Class,VEN04,SD-20485,Home Office,New York,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496,0.2,174.2832
7684,CA-2015-120782,delivered,4/15/2018 0:00,43211,5/23/2018 0:00,First Class,VEN05,SD-20485,Home Office,New York,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485,0.2,2287.782
7685,CA-2015-116876,delivered,6/14/2018 0:00,43269,6/28/2018 0:00,Standard Class,VEN01,TT-21070,Consumer,California,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787,0.5,25.26795
7686,CA-2015-116876,delivered,6/14/2018 0:00,43269,6/28/2018 0:00,Standard Class,VEN02,TT-21070,Consumer,California,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797,0.5,657.2895
7687,CA-2016-169838,delivered,4/4/2018 0:00,43208,5/4/2018 0:00,Standard Class,VEN03,BB-11545,Corporate,Texas,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081,0.5,1858.80285
7688,CA-2016-169838,delivered,4/4/2018 0:00,43208,5/4/2018 0:00,Standard Class,VEN03,BB-11545,Corporate,Texas,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304,0.5,13.494
7689,CA-2016-169838,delivered,4/4/2018 0:00,43208,5/4/2018 0:00,Standard Class,VEN05,BB-11545,Corporate,Texas,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4,0.5,146.4
7690,US-2017-128951,delivered,2/26/2018 0:00,43175,3/21/2018 0:00,First Class,VEN02,RS-19420,,,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832,0.2,155.46816
7691,US-2017-128951,delivered,2/26/2018 0:00,43175,3/21/2018 0:00,First Class,VEN01,RS-19420,,,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292,0.2,858.97296
7692,US-2017-128951,delivered,2/26/2018 0:00,43175,3/21/2018 0:00,First Class,VEN01,RS-19420,,,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,0.2,8.08704
7693,CA-2014-102330,delivered,10/20/2017 0:00,43050,11/22/2017 0:00,Standard Class,VEN02,AI-10855,,,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4,0.5,66.6
7694,CA-2014-102330,delivered,10/20/2017 0:00,43050,11/22/2017 0:00,Standard Class,VEN01,AI-10855,,,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964,0.5,425.9574
7695,CA-2016-118899,delivered,10/7/2017 0:00,43027,11/3/2017 0:00,Same Day,VEN05,MC-17275,,,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,0.1,168.51758
7696,CA-2017-107958,delivered,9/5/2017 0:00,42991,9/27/2017 0:00,First Class,VEN05,AH-10120,,,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355,0.2,125.4294
7697,CA-2017-107958,delivered,9/5/2017 0:00,42991,9/27/2017 0:00,First Class,VEN01,AH-10120,,,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096,0.2,16.00992
7698,CA-2017-151799,delivered,5/8/2018 0:00,43235,5/28/2018 0:00,Standard Class,VEN02,BF-11170,,,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.9922,0.5,1097.9817
7699,CA-2017-151799,delivered,5/8/2018 0:00,43235,5/28/2018 0:00,Standard Class,VEN04,BF-11170,,,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0,2.2155,0.5,107.45175
7700,CA-2017-151799,delivered,5/8/2018 0:00,43235,5/28/2018 0:00,Standard Class,VEN05,BF-11170,,,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846,0.5,28.5381
7701,CA-2017-151799,delivered,5/8/2018 0:00,43235,5/28/2018 0:00,Standard Class,VEN03,BF-11170,,,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.1216,0.5,13.7376
7702,CA-2017-151799,delivered,5/8/2018 0:00,43235,5/28/2018 0:00,Standard Class,VEN04,BF-11170,,,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582,0.5,868.8603
7703,CA-2016-114601,delivered,8/10/2018 0:00,43340,8/29/2018 0:00,Standard Class,VEN05,AA-10480,Consumer,North Carolina,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.6644,0.5,8.8434
7704,CA-2016-114601,delivered,8/10/2018 0:00,43340,8/29/2018 0:00,Standard Class,VEN01,AA-10480,Consumer,North Carolina,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916,0.5,226.7676
7705,CA-2016-114601,delivered,8/10/2018 0:00,43340,8/29/2018 0:00,Standard Class,VEN05,AA-10480,Consumer,North Carolina,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248,0.5,523.9728
7706,CA-2016-114601,delivered,8/10/2018 0:00,43340,8/29/2018 0:00,Standard Class,VEN03,AA-10480,Consumer,North Carolina,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898,0.5,475.1703
7707,CA-2016-114601,delivered,8/10/2018 0:00,43340,8/29/2018 0:00,Standard Class,VEN03,AA-10480,Consumer,North Carolina,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.5056,0.5,9.2016
7708,CA-2017-100237,delivered,4/19/2018 0:00,43218,5/14/2018 0:00,Standard Class,VEN03,SV-20815,,,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048,0.5,11.2128
7709,CA-2014-139542,delivered,3/24/2018 0:00,43199,4/17/2018 0:00,Standard Class,VEN05,EH-14185,,,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097,0.5,60.39945
7710,CA-2014-139542,delivered,3/24/2018 0:00,43199,4/17/2018 0:00,Standard Class,VEN02,EH-14185,,,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886,0.5,34.9299
7711,US-2015-142811,delivered,12/23/2017 0:00,43098,1/15/2018 0:00,Standard Class,VEN04,JL-15850,Consumer,Pennsylvania,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925,0.5,82.3125
7712,CA-2017-139353,delivered,10/24/2017 0:00,43034,11/6/2017 0:00,Second Class,VEN04,JM-15250,Consumer,North Carolina,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904,0,62.3616
7713,CA-2017-139353,delivered,10/24/2017 0:00,43034,11/6/2017 0:00,Second Class,VEN04,JM-15250,Consumer,North Carolina,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,0,176.6208
7714,CA-2017-139353,delivered,10/24/2017 0:00,43034,11/6/2017 0:00,Second Class,VEN03,JM-15250,Consumer,North Carolina,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838,0,31.7682
7715,CA-2014-150203,delivered,8/1/2017 0:00,42962,8/14/2017 0:00,First Class,VEN03,JB-15925,Consumer,Ohio,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754,0.2,213.22152
7716,US-2017-101518,delivered,9/16/2017 0:00,43009,10/13/2017 0:00,Standard Class,VEN05,PB-19105,Consumer,Illinois,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097,0.5,60.39945
7717,CA-2015-149636,delivered,3/4/2018 0:00,43182,3/21/2018 0:00,Standard Class,VEN02,SP-20620,,,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,0.5,30.525
7718,CA-2015-149636,delivered,3/4/2018 0:00,43182,3/21/2018 0:00,Standard Class,VEN01,SP-20620,,,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566,0.5,4.9419
7719,US-2017-146213,delivered,6/30/2018 0:00,43285,7/30/2018 0:00,Standard Class,VEN05,MC-17605,Corporate,Michigan,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872,0.5,163.1592
7720,CA-2015-108588,delivered,2/23/2018 0:00,43171,3/15/2018 0:00,Standard Class,VEN03,BG-11695,,,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,0.5,66.0672
7721,CA-2015-108588,delivered,2/23/2018 0:00,43171,3/15/2018 0:00,Standard Class,VEN03,BG-11695,,,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156,0.5,13.8966
7722,CA-2015-108588,delivered,2/23/2018 0:00,43171,3/15/2018 0:00,Standard Class,VEN02,BG-11695,,,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088,0.5,12.8388
7723,US-2017-138086,delivered,11/4/2017 0:00,43059,12/5/2017 0:00,Standard Class,VEN05,JO-15550,Home Office,Pennsylvania,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222,0.5,42.777
7724,CA-2015-139374,delivered,2/10/2018 0:00,43157,3/15/2018 0:00,Standard Class,VEN02,AR-10345,,,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698,0.5,273.6837
7725,CA-2016-113978,delivered,7/24/2017 0:00,42944,8/11/2017 0:00,Standard Class,VEN03,TS-21505,,,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891,0.5,402.5475
7726,CA-2016-113978,delivered,7/24/2017 0:00,42944,8/11/2017 0:00,Standard Class,VEN02,TS-21505,,,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448,0.5,43.6032
7727,CA-2016-113978,delivered,7/24/2017 0:00,42944,8/11/2017 0:00,Standard Class,VEN01,TS-21505,,,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,0.5,621.63
7728,US-2015-150231,delivered,3/10/2018 0:00,43187,4/17/2018 0:00,Second Class,VEN03,JK-15640,Home Office,New York,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072,0,11.2128
7729,CA-2016-106915,delivered,3/25/2018 0:00,43196,4/27/2018 0:00,Standard Class,VEN02,GA-14515,,,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408,0.5,20.4228
7730,US-2016-109260,delivered,1/26/2018 0:00,43132,2/9/2018 0:00,Standard Class,VEN03,TN-21040,Home Office,Arizona,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958,0.5,761.3577
7731,CA-2017-104850,delivered,6/10/2018 0:00,43273,7/11/2018 0:00,Standard Class,VEN05,TW-21025,Home Office,Arizona,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,0.5,474.9156
7732,CA-2017-140508,delivered,1/10/2018 0:00,43119,2/7/2018 0:00,First Class,VEN01,PA-19060,Home Office,Illinois,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89,0.2,94.7496
7733,CA-2017-143294,delivered,6/18/2017 0:00,42907,6/30/2017 0:00,Standard Class,VEN04,JD-15790,,,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408,0.5,10.4208
7734,CA-2016-165673,delivered,3/31/2018 0:00,43209,4/18/2018 0:00,Second Class,VEN02,MN-17935,,,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,0,9.7104
7735,CA-2017-134418,delivered,6/22/2018 0:00,43277,7/5/2018 0:00,Standard Class,VEN01,GM-14500,,,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164,0.5,10.8054
7736,US-2016-106313,delivered,12/31/2017 0:00,43111,2/2/2018 0:00,Standard Class,VEN03,DG-13300,,,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312,0.5,15.1632
7737,CA-2014-105872,delivered,11/19/2017 0:00,43073,12/11/2017 0:00,Standard Class,VEN05,JG-15160,,,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388,0.5,65.97
7738,CA-2017-108287,delivered,2/1/2018 0:00,43152,2/26/2018 0:00,First Class,VEN02,AG-10330,,,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256,0.2,13.49568
